HistoricalCode,BfsCode,Name,CantonId,Canton,DistrictId,District,FUA2014,DEGURB2021,FUA2021,GCITIES2021,STREG2022,DEGURB2011,GCITIES2011,REGCH,AGKG2020,STADTE2020,STGD2020,RSC2020,SPRGEB2020,AGKSA2020,AGGL2020,AGGLGK2020,MONT2019,STALAN2020,GDETYP2020_9,GDETYP2020_25,GBAE2018,BAE2018
12620,195,Maur,1,Zürich,10075,Bezirk Uster,261960,2,261960,0,3,2,0,4,261810,0,0,4,1,261910,261,1,0,2,22,227,12,12036
12623,5189,Lamone,21,Ticino,10003,Distretto di Lugano,5192960,2,5192960,0,12,2,0,7,5192801,0,0,2,3,5192910,5192,3,1,1,12,122,14,14010
12624,6628,Lancy,25,Genève,10187,Canton de Genève,6621960,1,6621960,6621950,10,1,6621950,1,6621801,1,6628,2,2,6621910,6621,1,0,1,11,112,1,1011
12626,2550,Langendorf,11,Solothurn,10097,Bezirk Lebern,0,2,0,0,14,2,0,2,2601801,0,0,2,1,2601910,2601,4,0,1,12,123,5,5060
12634,1365,Lauerz,5,Schwyz,10068,Bezirk Schwyz,0,3,0,0,4,3,0,6,0,0,0,0,1,0,0,0,1,3,32,327,11,11080
12635,34,Laufen-Uhwiesen,1,Zürich,10082,Bezirk Andelfingen,261960,2,261960,0,3,2,0,4,2939810,0,0,4,1,2939910,2939,4,0,2,22,226,12,12020
12637,136,Langnau am Albis,1,Zürich,10078,Bezirk Horgen,261960,1,261960,261950,3,1,261950,4,261801,0,0,2,1,261910,261,1,0,1,11,113,12,12034
12638,4233,Kallern,19,Aargau,10019,Bezirk Muri,261960,3,0,0,14,3,0,3,0,0,0,5,1,0,0,0,0,3,23,235,11,11060
12642,6626,Jussy,25,Genève,10187,Canton de Genève,6621960,3,6621960,0,10,3,0,1,6621810,0,0,4,2,6621910,6621,1,0,3,23,237,1,1015
12643,4252,Kaiseraugst,19,Aargau,10018,Bezirk Rheinfelden,2701960,2,2701960,0,14,2,0,3,2701801,0,0,3,1,2701910,2701,1,0,1,11,112,8,8012
12644,4071,Jonen,19,Aargau,10024,Bezirk Bremgarten,261960,2,261960,0,14,2,0,3,261810,0,0,4,1,261910,261,1,0,2,22,226,12,12031
12650,2549,Kammersrohr,11,Solothurn,10097,Bezirk Lebern,0,3,0,0,14,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,5,5060
12651,2580,Kappel (SO),11,Solothurn,10111,Bezirk Olten,0,2,0,0,14,2,0,2,2581801,0,0,2,1,2581910,2581,3,0,1,12,123,10,10020
12652,4031,Künten,19,Aargau,10025,Bezirk Baden,261960,2,261960,0,14,2,0,3,261810,0,0,4,1,261910,261,1,0,2,22,226,12,12010
12656,6109,Inden,23,Valais / Wallis,10030,Bezirk Leuk,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,3,33,335,7,7060
12657,1364,Ingenbohl,5,Schwyz,10068,Bezirk Schwyz,0,2,0,0,4,2,0,6,0,0,0,0,1,0,0,0,1,2,31,314,11,11080
12658,1343,Innerthal,5,Schwyz,10096,Bezirk March,0,3,0,0,4,3,0,6,0,0,0,5,1,0,0,0,1,3,23,237,12,12050
12661,1211,Isenthal,4,Uri,10061,Kanton Uri,0,3,0,0,4,3,0,6,0,0,0,0,1,0,0,0,1,3,33,335,11,11070
12663,6134,Isérables,23,Valais / Wallis,10029,District de Martigny,0,3,0,0,11,3,0,1,0,0,0,5,2,0,0,0,1,3,23,236,7,7010
12665,5009,Isone,21,Ticino,10007,Distretto di Bellinzona,5192960,3,5192960,0,12,3,0,7,0,0,0,5,3,0,0,0,1,3,23,237,14,14010
12668,2138,Jaun,10,Fribourg / Freiburg,10105,District de la Gruyère,0,3,0,0,13,3,0,2,0,0,0,0,1,0,0,0,1,3,33,338,4,4020
12671,6,Kappel am Albis,1,Zürich,10053,Bezirk Affoltern,1711960,3,1711960,0,3,3,0,4,1711810,0,0,4,1,1711910,1711,3,0,3,23,237,11,11060
12672,4309,Klingnau,19,Aargau,10016,Bezirk Zurzach,0,2,0,0,14,2,0,3,0,0,0,6,1,0,94304,0,0,1,13,136,12,12010
12674,7,Knonau,1,Zürich,10053,Bezirk Affoltern,1711960,3,1711960,0,3,3,0,4,1711810,0,0,4,1,1711910,1711,3,0,2,22,227,11,11060
12677,4276,Kölliken,19,Aargau,10017,Bezirk Zofingen,0,2,4001960,0,14,2,0,3,4001810,0,0,4,1,4001910,4001,3,0,2,22,227,10,10020
12685,4310,Koblenz,19,Aargau,10016,Bezirk Zurzach,0,2,261960,0,14,2,0,3,0,0,0,5,1,0,0,0,0,2,22,226,12,12010
12686,6197,Kippel,23,Valais / Wallis,10125,Bezirk Raron,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,3,33,338,7,7060
12688,1404,Kerns,6,Obwalden,10070,Kanton Obwalden,0,2,0,0,4,2,0,6,0,0,0,0,1,0,0,0,1,3,32,326,11,11030
12689,2265,Kerzers,10,Fribourg / Freiburg,10103,Bezirk See / District du Lac,351960,2,351960,0,13,3,0,2,0,0,0,5,1,0,0,0,0,2,21,217,6,6011
12691,2492,Kienberg,11,Solothurn,10084,Bezirk Gösgen,0,3,0,0,14,3,0,2,0,0,0,5,1,0,0,0,1,3,23,235,8,8014
12692,2619,Kleinlützel,11,Solothurn,10094,Bezirk Thierstein,2701960,3,2701960,0,14,3,0,2,2701810,0,0,4,1,2701910,2701,1,0,3,23,236,8,8011
12693,4030,Killwangen,19,Aargau,10025,Bezirk Baden,261960,2,261960,0,14,2,0,3,261801,0,0,3,1,261910,261,1,0,1,11,113,12,12010
12694,4311,Leibstadt,19,Aargau,10016,Bezirk Zurzach,0,3,0,0,14,3,0,3,0,0,0,0,1,0,0,0,0,3,32,326,12,12010
12696,4275,Kirchleerau,19,Aargau,10017,Bezirk Zofingen,0,3,0,0,14,3,0,3,0,0,0,5,1,0,0,0,0,2,22,226,10,10020
12699,33,Kleinandelfingen,1,Zürich,10082,Bezirk Andelfingen,261960,3,261960,0,3,3,0,4,0,0,0,5,1,0,0,0,0,2,21,216,12,12040
12700,2266,Kleinbösingen,10,Fribourg / Freiburg,10103,Bezirk See / District du Lac,351960,3,351960,0,13,3,0,2,351810,0,0,4,1,351910,351,2,0,2,22,227,6,6011
12701,135,Kilchberg (ZH),1,Zürich,10078,Bezirk Horgen,261960,1,261960,261950,3,1,261950,4,261801,0,0,2,1,261910,261,1,0,1,11,113,12,12034
12705,3033,Lutzenberg,15,Appenzell Ausserrhoden,10057,Bezirk Vorderland,3203960,2,3203960,0,2,2,0,5,0,0,0,5,1,0,0,0,1,2,21,217,15,15050
12711,4253,Magden,19,Aargau,10018,Bezirk Rheinfelden,2701960,3,2701960,0,14,3,0,3,2701810,0,0,4,1,2701910,2701,1,0,2,22,227,8,8015
12712,4032,Mägenwil,19,Aargau,10025,Bezirk Baden,261960,2,261960,0,14,2,0,3,0,0,0,5,1,0,0,0,0,2,22,227,12,12010
12714,5193,Magliaso,21,Ticino,10003,Distretto di Lugano,5192960,2,5192960,0,12,2,0,7,5192810,0,0,4,3,5192910,5192,3,1,2,21,217,14,14010
12718,1405,Lungern,6,Obwalden,10070,Kanton Obwalden,0,3,0,0,4,3,0,6,0,0,0,0,1,0,0,0,1,3,32,326,11,11030
12720,63,Lufingen,1,Zürich,10081,Bezirk Bülach,261960,2,261960,0,3,2,0,4,261810,0,0,4,1,261910,261,1,0,2,22,227,12,12032
12725,5010,Lumino,21,Ticino,10007,Distretto di Bellinzona,0,2,0,0,12,2,0,7,5002810,0,0,4,3,5002910,5002,4,1,2,22,226,13,13040
12734,2086,Massonnens,10,Fribourg / Freiburg,10106,District de la Glâne,0,3,0,0,13,3,0,2,0,0,0,0,2,0,0,0,0,3,32,325,4,4020
12738,8,Maschwanden,1,Zürich,10053,Bezirk Affoltern,261960,3,261960,0,3,3,0,4,0,0,0,5,1,0,0,0,0,3,23,236,11,11060
12741,6215,Massongex,23,Valais / Wallis,10177,District de Saint-Maurice,0,2,0,0,11,2,0,1,0,0,0,5,2,0,0,0,1,2,22,227,2,2040
12742,35,Marthalen,1,Zürich,10082,Bezirk Andelfingen,261960,3,261960,0,3,3,0,4,0,0,0,5,1,0,0,0,0,2,22,227,12,12020
12744,2208,Matran,10,Fribourg / Freiburg,10104,District de la Sarine,0,2,2196960,0,13,2,0,2,2196810,0,0,4,2,2196910,2196,4,0,2,22,226,4,4030
12749,5196,Massagno,21,Ticino,10003,Distretto di Lugano,5192960,1,5192960,5192950,12,1,5192950,7,5192801,0,0,2,3,5192910,5192,3,1,1,12,123,14,14010
12753,4105,Mandach,19,Aargau,10023,Bezirk Brugg,0,3,0,0,14,3,0,3,0,0,0,0,1,0,0,0,0,3,32,325,12,12010
12754,155,Männedorf,1,Zürich,10077,Bezirk Meilen,261960,2,261960,0,3,2,0,4,261801,1,155,2,1,261910,261,1,0,1,11,113,12,12037
12756,6137,Martigny-Combe,23,Valais / Wallis,10029,District de Martigny,0,2,0,0,11,2,0,1,6136801,0,0,2,2,6136910,6136,5,1,1,13,137,7,7010
12765,5194,Manno,21,Ticino,10003,Distretto di Lugano,5192960,2,5192960,0,12,2,0,7,5192801,0,0,2,3,5192910,5192,3,1,1,12,122,14,14010
12767,6135,Leytron,23,Valais / Wallis,10029,District de Martigny,0,2,0,0,11,2,0,1,0,0,0,5,2,0,0,0,1,2,22,227,7,7010
12775,4313,Leuggern,19,Aargau,10016,Bezirk Zurzach,0,2,0,0,14,2,0,3,0,0,0,0,1,0,0,0,0,3,32,327,12,12010
12777,6111,Leukerbad,23,Valais / Wallis,10030,Bezirk Leuk,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,2,31,314,7,7060
12778,4138,Leutwil,19,Aargau,10022,Bezirk Kulm,0,2,0,0,14,2,0,3,0,0,0,0,1,0,0,0,0,3,32,326,10,10020
12782,4201,Lenzburg,19,Aargau,10020,Bezirk Lenzburg,261960,2,261960,0,14,2,0,3,4201801,1,4201,1,1,4201901,4201,5,0,1,13,137,10,10020
12783,4137,Leimbach (AG),19,Aargau,10022,Bezirk Kulm,0,2,0,0,14,2,0,3,0,0,0,5,1,0,0,0,0,2,22,226,10,10020
12786,4312,Lengnau (AG),19,Aargau,10016,Bezirk Zurzach,261960,3,261960,0,14,3,0,3,0,0,0,5,1,0,0,0,0,2,22,226,12,12010
12790,6033,Liddes,23,Valais / Wallis,10033,District d'Entremont,0,3,0,0,11,3,0,1,0,0,0,0,2,0,0,0,1,3,33,338,7,7020
12797,6240,Lens,23,Valais / Wallis,10178,District de Sierre,0,2,0,0,11,2,0,1,0,0,0,0,2,0,0,0,1,3,33,338,7,7040
12800,2917,Lohn (SH),14,Schaffhausen,10090,Bezirk Reiat,0,3,0,0,2,3,0,5,2939810,0,0,4,1,2939910,2939,4,0,3,23,236,12,12020
12801,2903,Löhningen,14,Schaffhausen,10091,Bezirk Oberklettgau,0,2,0,0,2,2,0,5,2939810,0,0,4,1,2939910,2939,4,0,3,23,236,12,12020
12803,2551,Lommiswil,11,Solothurn,10097,Bezirk Lebern,0,2,0,0,14,2,0,2,2601810,0,0,4,1,2601910,2601,4,0,3,23,237,5,5060
12807,5115,Losone,21,Ticino,10004,Distretto di Locarno,0,2,0,0,12,2,0,7,5113801,0,0,2,3,5113910,5113,4,1,1,12,123,13,13020
12808,2493,Lostorf,11,Solothurn,10084,Bezirk Gösgen,0,2,0,0,14,2,0,2,2581810,0,0,4,1,2581910,2581,3,1,2,22,227,10,10020
12814,5315,Linescio,21,Ticino,10042,Distretto di Vallemaggia,0,3,0,0,12,3,0,7,0,0,0,0,3,0,0,0,1,3,33,335,13,13020
12821,176,Lindau,1,Zürich,10076,Bezirk Pfäffikon,261960,2,261960,0,3,2,0,4,261810,0,0,4,1,261910,261,1,0,2,22,226,12,12040
12828,5113,Locarno,21,Ticino,10004,Distretto di Locarno,0,2,0,0,12,2,0,7,5113801,1,5113,1,3,5113901,5113,4,1,1,12,121,13,13020
12830,4075,Rudolfstetten-Friedlisberg,19,Aargau,10024,Bezirk Bremgarten,261960,2,261960,0,14,2,0,3,261801,0,0,3,1,261910,261,1,0,1,11,113,12,12031
12831,178,Russikon,1,Zürich,10076,Bezirk Pfäffikon,261960,2,261960,0,3,2,0,4,261810,0,0,4,1,261910,261,1,0,2,22,226,12,12036
12832,139,Rüschlikon,1,Zürich,10078,Bezirk Horgen,261960,1,261960,261950,3,1,261950,4,261801,0,0,2,1,261910,261,1,0,1,11,113,12,12034
12833,4206,Rupperswil,19,Aargau,10020,Bezirk Lenzburg,0,2,4001960,0,14,2,0,3,0,0,0,5,1,0,0,0,0,2,21,216,10,10020
12834,97,Rümlang,1,Zürich,10080,Bezirk Dielsdorf,261960,2,261960,0,3,2,0,4,261810,1,97,4,1,261910,261,1,0,2,21,217,12,12032
12838,4112,Rüfenach,19,Aargau,10023,Bezirk Brugg,0,2,0,0,14,2,0,3,4021810,0,0,4,1,4021910,4021,3,0,2,22,227,12,12010
12846,2938,Rüdlingen,14,Schaffhausen,10089,Bezirk Schaffhausen,261960,3,261960,0,3,3,0,5,261810,0,0,4,1,261910,261,1,0,3,23,237,12,12032
12851,4238,Rottenschwil,19,Aargau,10019,Bezirk Muri,261960,2,261960,0,14,2,0,3,261810,0,0,4,1,261910,261,1,0,3,23,236,12,12031
12852,4282,Rothrist,19,Aargau,10017,Bezirk Zofingen,0,2,0,0,14,2,0,3,0,1,4282,6,1,0,94282,0,0,1,13,136,10,10020
12853,1370,Rothenthurm,5,Schwyz,10068,Bezirk Schwyz,0,3,0,0,4,3,0,6,0,0,0,0,1,0,0,0,1,3,32,326,11,11080
12857,6246,Saint-Léonard,23,Valais / Wallis,10178,District de Sierre,0,2,0,0,11,2,0,1,6266810,0,0,4,2,6266910,6266,4,1,2,22,227,7,7030
12859,1406,Sachseln,6,Obwalden,10070,Kanton Obwalden,0,2,0,0,4,2,0,6,0,0,0,0,1,0,0,0,1,2,31,314,11,11030
12863,6155,Saint-Gingolph,23,Valais / Wallis,10013,District de Monthey,0,3,5586960,0,11,3,0,1,0,0,0,0,2,0,0,0,1,3,32,327,2,2040
12871,6140,Saillon,23,Valais / Wallis,10029,District de Martigny,0,2,0,0,11,2,0,1,0,0,0,5,2,0,0,0,1,2,22,227,7,7010
12872,6637,Russin,25,Genève,10187,Canton de Genève,6621960,3,6621960,0,10,3,0,1,6621810,0,0,4,2,6621910,6621,1,0,3,23,236,1,1011
12873,4283,Safenwil,19,Aargau,10017,Bezirk Zofingen,0,3,0,0,14,3,0,3,0,0,0,5,1,0,0,0,0,2,21,217,10,10020
12879,2555,Rüttenen,11,Solothurn,10097,Bezirk Lebern,0,2,0,0,14,2,0,2,2601810,0,0,4,1,2601910,2601,4,1,2,22,227,5,5060
12883,118,Rüti (ZH),1,Zürich,10079,Bezirk Hinwil,261960,2,261960,0,3,2,0,4,3336801,1,118,2,1,3336910,3336,5,0,1,13,137,12,12037
12889,225,Rickenbach (ZH),1,Zürich,10074,Bezirk Winterthur,261960,2,261960,0,3,2,0,4,230810,0,0,4,1,230910,230,3,0,2,22,227,12,12040
12890,4111,Riniken,19,Aargau,10023,Bezirk Brugg,0,2,0,0,14,2,0,3,4021810,0,0,4,1,4021910,4021,3,0,2,22,227,12,12010
12891,12,Rifferswil,1,Zürich,10053,Bezirk Affoltern,261960,3,261960,0,3,3,0,4,261810,0,0,4,1,261910,261,1,0,3,23,236,11,11060
12894,1369,Riemenstalden,5,Schwyz,10068,Bezirk Schwyz,0,3,0,0,4,3,0,6,0,0,0,0,1,0,0,0,1,3,32,325,11,11080
12895,2703,Riehen,12,Basel-Stadt,10093,Kanton Basel-Stadt,2701960,1,2701960,2701950,5,1,2701950,3,2701801,1,2703,2,1,2701910,2701,1,0,1,11,113,8,8013
12904,5263,Riva San Vitale,21,Ticino,10002,Distretto di Mendrisio,5192960,2,5192960,0,12,2,0,7,5250810,0,0,4,3,5250910,5250,4,1,2,22,226,14,14020
12905,2582,Rickenbach (SO),11,Solothurn,10111,Bezirk Olten,0,2,0,0,14,2,0,2,2581801,0,0,2,1,2581910,2581,3,0,1,12,122,10,10020
12907,138,Richterswil,1,Zürich,10078,Bezirk Horgen,261960,2,261960,0,3,2,0,4,261801,1,138,3,1,261910,261,1,0,1,11,113,12,12034
12909,2148,Riaz,10,Fribourg / Freiburg,10105,District de la Gruyère,0,2,0,0,13,2,0,2,2125801,0,0,2,2,2125910,2125,5,1,1,13,137,4,4020
12911,4258,Rheinfelden,19,Aargau,10018,Bezirk Rheinfelden,2701960,2,2701960,0,14,2,0,3,2701801,1,4258,3,1,2701910,2701,1,0,1,11,112,8,8015
12912,38,Rheinau,1,Zürich,10082,Bezirk Andelfingen,261960,2,261960,0,3,2,0,4,0,0,0,5,1,0,0,0,0,3,23,237,12,12020
12915,3035,Reute (AR),15,Appenzell Ausserrhoden,10057,Bezirk Vorderland,0,3,0,0,2,3,0,5,0,0,0,5,1,0,0,0,1,3,23,237,15,15080
12917,6139,Riddes,23,Valais / Wallis,10029,District de Martigny,0,2,0,0,11,2,0,1,0,0,0,5,2,0,0,0,1,2,22,227,7,7010
12919,68,Rorbas,1,Zürich,10081,Bezirk Bülach,261960,2,261960,0,3,2,0,4,261801,0,0,3,1,261910,261,1,0,1,11,113,12,12032
12922,5125,Ronco sopra Ascona,21,Ticino,10004,Distretto di Locarno,0,3,0,0,12,3,0,7,5113810,0,0,4,3,5113910,5113,4,1,3,23,236,13,13020
12931,1707,Risch,9,Zug,10108,Kanton Zug,1711960,2,1711960,0,3,2,0,6,1711801,1,1707,3,1,1711910,1711,3,0,1,12,122,11,11060
12940,2479,Rodersdorf,11,Solothurn,10099,Bezirk Dorneck,2701960,3,2701960,0,14,3,0,2,2701810,0,0,4,1,2701910,2701,1,0,3,23,237,8,8012
12949,4208,Seengen,19,Aargau,10020,Bezirk Lenzburg,0,2,0,0,14,2,0,3,0,0,0,0,1,0,0,0,0,3,32,327,10,10020
12950,1215,Seelisberg,4,Uri,10061,Kanton Uri,0,3,0,0,4,3,0,6,0,0,0,0,1,0,0,0,1,3,32,327,11,11050
12951,119,Seegräben,1,Zürich,10079,Bezirk Hinwil,261960,2,261960,0,3,2,0,4,261810,0,0,4,1,261910,261,1,0,2,22,227,12,12036
12955,1372,Schwyz,5,Schwyz,10068,Bezirk Schwyz,0,2,0,0,4,2,0,6,0,1,1372,6,1,0,91372,0,1,1,13,137,11,11080
12956,197,Schwerzenbach,1,Zürich,10075,Bezirk Uster,261960,2,261960,0,3,2,0,4,261801,0,0,2,1,261910,261,1,0,1,11,112,12,12036
12957,3004,Schwellbrunn,15,Appenzell Ausserrhoden,10054,Bezirk Hinterland,3203960,3,0,0,2,3,0,5,3203810,0,0,4,1,3203910,3203,3,1,3,23,237,15,15050
12964,4176,Schwaderloch,19,Aargau,10021,Bezirk Laufenburg,0,2,0,0,14,2,0,3,0,0,0,0,1,0,0,0,0,3,32,326,12,12010
12967,4259,Schupfart,19,Aargau,10018,Bezirk Rheinfelden,2701960,3,2701960,0,14,3,0,3,0,0,0,5,1,0,0,0,0,3,23,237,8,8015
12968,1346,Schübelbach,5,Schwyz,10096,Bezirk March,0,2,261960,0,3,2,0,6,1344801,0,0,1,1,1344901,1344,5,1,1,13,136,12,12050
12971,2583,Schönenwerd,11,Solothurn,10111,Bezirk Olten,0,2,4001960,0,14,2,0,2,4001801,0,0,2,1,4001910,4001,3,0,1,12,123,10,10020
12972,3003,Schönengrund,15,Appenzell Ausserrhoden,10054,Bezirk Hinterland,3203960,3,0,0,2,3,0,5,3203810,0,0,4,1,3203910,3203,3,1,3,23,237,15,15050
12977,227,Seuzach,1,Zürich,10074,Bezirk Winterthur,261960,2,261960,0,3,2,0,4,230810,0,0,4,1,230910,230,3,0,2,21,217,12,12040
12980,4177,Sisseln,19,Aargau,10021,Bezirk Laufenburg,2701960,2,2701960,0,14,2,0,3,0,0,0,5,1,0,0,0,0,2,22,226,8,8015
12981,1217,Sisikon,4,Uri,10061,Kanton Uri,0,3,0,0,4,3,0,6,0,0,0,5,1,0,0,0,1,3,23,237,11,11070
12983,4239,Sins,19,Aargau,10019,Bezirk Muri,1711960,2,1711960,0,14,3,0,3,1711810,0,0,4,1,1711910,1711,3,0,2,22,226,11,11060
12984,6009,Simplon,23,Valais / Wallis,10035,Bezirk Brig,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,3,33,338,7,7090
12985,1216,Silenen,4,Uri,10061,Kanton Uri,0,3,0,0,4,3,0,6,1201810,0,0,4,1,1201910,1201,5,1,3,23,237,11,11070
12987,4319,Siglistorf,19,Aargau,10016,Bezirk Zurzach,261960,3,261960,0,14,3,0,3,261810,0,0,4,1,261910,261,1,0,3,23,236,12,12010
12989,2953,Siblingen,14,Schaffhausen,10088,Bezirk Schleitheim,0,3,0,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,237,12,12020
12990,2480,Seewen,11,Solothurn,10099,Bezirk Dorneck,2701960,3,2701960,0,14,3,0,2,2701810,0,0,4,1,2701910,2701,1,0,3,23,237,8,8012
12991,2043,Sévaz,10,Fribourg / Freiburg,10107,District de la Broye,0,3,0,0,13,3,0,2,0,0,0,0,2,0,0,0,0,3,32,327,4,4010
12996,4209,Seon,19,Aargau,10020,Bezirk Lenzburg,0,2,0,0,14,2,0,3,0,0,0,5,1,0,0,0,0,2,21,217,10,10020
13002,6035,Sembrancher,23,Valais / Wallis,10033,District d'Entremont,0,3,0,0,11,3,0,1,0,0,0,0,2,0,0,0,1,3,33,338,7,7020
13003,2556,Selzach,11,Solothurn,10097,Bezirk Lebern,0,2,0,0,14,3,0,2,2601810,0,0,4,1,2601910,2601,4,0,2,22,226,5,5060
13005,4144,Schöftland,19,Aargau,10022,Bezirk Kulm,0,2,4001960,0,14,2,0,3,4001801,0,0,2,1,4001910,4001,3,0,1,12,123,10,10020
13009,1407,Sarnen,6,Obwalden,10070,Kanton Obwalden,0,2,0,0,4,2,0,6,0,1,1407,6,1,0,91407,0,1,1,13,134,11,11030
13010,4076,Sarmenstorf,19,Aargau,10024,Bezirk Bremgarten,0,2,0,0,14,2,0,3,0,0,0,0,1,0,0,0,0,3,32,327,12,12010
13012,5017,Sant'Antonino,21,Ticino,10007,Distretto di Bellinzona,0,2,0,0,12,2,0,7,5002810,0,0,4,3,5002910,5002,4,1,2,21,217,13,13040
13016,6218,Salvan,23,Valais / Wallis,10177,District de Saint-Maurice,0,3,0,0,11,3,0,1,0,0,0,5,2,0,0,0,1,3,23,237,7,7010
13022,1371,Sattel,5,Schwyz,10068,Bezirk Schwyz,0,3,0,0,4,3,0,6,0,0,0,0,1,0,0,0,1,3,32,327,11,11080
13032,6087,Saint-Martin (VS),23,Valais / Wallis,10031,District d'Hérens,0,3,0,0,11,3,0,1,6266810,0,0,4,2,6266910,6266,4,1,3,23,236,7,7030
13035,6113,Salgesch,23,Valais / Wallis,10030,Bezirk Leuk,0,3,0,0,11,3,0,1,0,0,0,5,1,0,0,0,1,2,22,226,7,7050
13037,99,Schöfflisdorf,1,Zürich,10080,Bezirk Dielsdorf,261960,2,261960,0,3,2,0,4,261810,0,0,4,1,261910,261,1,0,2,22,227,12,12032
13039,2461,Schnottwil,11,Solothurn,10100,Bezirk Bucheggberg,351960,3,351960,0,14,3,0,2,0,0,0,5,1,0,0,0,0,3,23,236,5,5030
13040,4318,Schneisingen,19,Aargau,10016,Bezirk Zurzach,261960,2,261960,0,14,2,0,3,261810,0,0,4,1,261910,261,1,0,2,22,227,12,12010
13041,2305,Schmitten (FR),10,Fribourg / Freiburg,10102,Bezirk Sense,351960,2,351960,0,13,2,0,2,351810,0,0,4,1,351910,351,2,0,2,22,226,6,6011
13042,4143,Schmiedrued,19,Aargau,10022,Bezirk Kulm,0,3,0,0,14,3,0,3,0,0,0,0,1,0,0,0,0,3,32,326,10,10020
13043,4142,Schlossrued,19,Aargau,10022,Bezirk Kulm,0,3,0,0,14,3,0,3,0,0,0,0,1,0,0,0,0,3,32,326,10,10020
13045,2952,Schleitheim,14,Schaffhausen,10088,Bezirk Schleitheim,0,3,0,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,236,12,12020
13046,98,Schleinikon,1,Zürich,10080,Bezirk Dielsdorf,261960,2,261960,0,3,2,0,4,261810,0,0,4,1,261910,261,1,0,2,22,227,12,12032
13051,6638,Satigny,25,Genève,10187,Canton de Genève,6621960,3,6621960,0,10,3,0,1,6621810,0,0,4,2,6621910,6621,1,0,2,22,226,1,1011
13055,1213,Schattdorf,4,Uri,10061,Kanton Uri,0,2,0,0,4,2,0,6,1201801,0,0,2,1,1201910,1201,5,1,1,13,136,11,11070
13056,4207,Schafisheim,19,Aargau,10020,Bezirk Lenzburg,0,2,0,0,14,2,0,3,0,0,0,5,1,0,0,0,0,2,21,217,10,10020
13058,6141,Saxon,23,Valais / Wallis,10029,District de Martigny,0,2,0,0,11,3,0,1,0,0,0,5,2,0,0,0,1,2,21,217,7,7010
13059,5221,Savosa,21,Ticino,10003,Distretto di Lugano,5192960,1,5192960,5192950,12,1,5192950,7,5192801,0,0,2,3,5192910,5192,3,1,1,12,123,14,14010
13061,6265,Savièse,23,Valais / Wallis,10179,District de Sion,0,2,0,0,11,2,0,1,6266801,0,0,2,2,6266910,6266,4,1,1,12,123,7,7030
13073,5214,Porza,21,Ticino,10003,Distretto di Lugano,5192960,1,5192960,5192950,12,1,5192950,7,5192801,0,0,2,3,5192910,5192,3,1,1,12,123,14,14010
13075,6154,Port-Valais,23,Valais / Wallis,10013,District de Monthey,0,3,5586960,0,11,3,0,1,0,0,0,0,2,0,0,0,1,3,32,327,2,2040
13080,2147,Pont-la-Ville,10,Fribourg / Freiburg,10105,District de la Gruyère,0,3,2196960,0,13,3,0,2,0,0,0,5,2,0,0,0,0,3,23,235,4,4020
13084,5077,Pollegio,21,Ticino,10005,Distretto di Leventina,0,2,0,0,12,2,0,7,0,0,0,0,3,0,0,0,1,2,31,317,13,13030
13090,67,Rafz,1,Zürich,10081,Bezirk Bülach,261960,3,261960,0,3,3,0,4,261810,0,0,4,1,261910,261,1,0,2,22,226,12,12032
13093,5216,Pura,21,Ticino,10003,Distretto di Lugano,5192960,2,5192960,0,12,2,0,7,5192810,0,0,4,3,5192910,5192,3,1,2,21,217,14,14010
13094,6636,Puplinge,25,Genève,10187,Canton de Genève,6621960,1,6621960,6621950,10,2,0,1,6621801,0,0,2,2,6621910,6621,1,0,1,11,112,1,1015
13105,2038,Prévondavaux,10,Fribourg / Freiburg,10107,District de la Broye,5586960,3,5586960,0,13,3,0,2,0,0,0,0,2,0,0,0,0,3,32,325,4,4010
13107,6635,Presinge,25,Genève,10187,Canton de Genève,6621960,2,6621960,0,10,3,0,1,6621810,0,0,4,2,6621910,6621,1,0,3,23,237,1,1015
13110,6634,Pregny-Chambésy,25,Genève,10187,Canton de Genève,6621960,2,6621960,0,10,2,0,1,6621801,0,0,2,2,6621910,6621,1,0,1,11,113,1,1013
13113,4205,Othmarsingen,19,Aargau,10020,Bezirk Lenzburg,261960,2,261960,0,14,2,0,3,0,0,0,5,1,0,0,0,0,2,22,227,12,12010
13114,6633,Plan-les-Ouates,25,Genève,10187,Canton de Genève,6621960,1,6621960,6621950,10,1,6621950,1,6621801,1,6633,2,2,6621910,6621,1,0,1,11,112,1,1011
13116,5210,Paradiso,21,Ticino,10003,Distretto di Lugano,5192960,1,5192960,5192950,12,1,5192950,7,5192801,0,0,2,3,5192910,5192,3,1,1,12,122,14,14010
13124,11,Ottenbach,1,Zürich,10053,Bezirk Affoltern,261960,2,261960,0,3,2,0,4,261810,0,0,4,1,261910,261,1,0,2,22,226,12,12031
